0.00;40172;13163
0.00;39646;13175
0.00;39300;13186
0.00;39109;13198
0.00;38856;13210
0.00;38756;13222
0.00;38739;13233
0.00;38982;13245
0.00;38844;13257
0.00;38971;13268
0.00;39389;13280
0.00;39875;13292
0.00;40259;13304
0.00;40823;13315
0.00;41259;13327
0.00;41483;13339
0.00;41332;13351
0.00;41061;13362
0.00;40688;13374
0.00;40552;13386
0.00;40300;13398
0.00;40137;13409
0.00;39970;13421
0.00;39859;13433
0.00;39880;13444
0.00;39941;13456
0.00;39979;13468
0.00;40248;13480
0.00;40297;13491
0.00;40064;13503
0.00;40037;13515
0.00;40180;13527
0.00;40023;13538
0.00;39878;13550
0.00;39880;13562
0.00;39900;13574
0.00;39840;13585
0.00;39741;13597
0.00;39414;13609
0.00;39141;13621
0.00;38902;13632
0.00;38713;13644
0.00;38787;13656
0.00;38990;13667
0.00;39246;13679
0.00;39486;13691
0.00;39772;13703
0.00;39944;13714
0.00;39939;13726
0.00;40219;13738
0.00;40680;13750
0.00;41106;13761
0.00;41472;13777
0.00;41731;13785
0.00;41966;13797
0.00;42062;13808
0.00;42133;13820
0.00;41945;13832
0.00;41670;13843
0.00;41463;13855
0.00;41269;13867
0.00;40631;13879
0.00;40307;13890
0.00;40475;13902
0.00;40725;13914
0.00;41026;13926
0.00;41402;13937
0.00;41186;13949
0.00;40860;13961
0.00;40739;13973
0.00;40625;13984
0.00;40459;13996
0.00;40514;14008
0.00;40577;14019
0.00;40709;14031
0.00;41062;14043
0.00;41513;14055
0.00;41837;14066
0.00;42192;14078
0.00;42414;14090
0.00;42668;14102
0.00;42709;14113
0.00;42727;14125
0.00;42837;14137
0.00;43033;14149
0.00;43139;14160
0.00;42925;14172
0.00;42719;14184
0.00;42599;14196
0.00;42586;14207
0.00;42504;14219
0.00;42357;14231
0.00;42193;14242
0.00;41992;14254
0.00;41997;14266
0.00;42129;14278
0.00;42531;14289
0.00;42845;14301
0.00;42988;14313
0.00;43389;14325
0.00;43617;14336
0.00;43657;14348
0.00;43418;14360
0.00;43002;14372
0.00;42794;14383
0.00;42651;14395
0.00;42571;14407
0.00;42580;14418
0.00;42508;14430
0.00;42494;14446
0.00;42638;14454
0.00;42531;14465
0.00;42199;14477
0.00;41810;14489
0.00;41531;14501
0.00;41255;14512
0.00;41377;14524
0.00;41540;14536
0.00;41933;14548
0.00;42171;14559
0.00;42210;14571
0.00;42126;14583
0.00;42059;14594
0.00;41873;14606
0.00;41583;14618
0.00;41461;14630
0.00;42668;14693
0.00;42910;14703
0.00;43107;14712
0.00;43429;14724
0.00;43671;14735
0.00;43865;14747
0.00;44193;14759
0.00;44440;14771
0.00;44660;14782
0.00;44871;14794
0.00;45157;14806
0.00;45237;14817
0.00;45006;14829
0.00;44893;14841
0.00;44952;14853
0.00;45196;14864
0.00;45369;14876
0.00;45434;14888
0.00;45522;14900
0.00;45565;14911
0.00;45586;14923
0.00;45430;14935
0.00;45258;14947
0.00;45223;14958
0.00;45011;14970
0.00;45003;14982
0.00;44935;14993
0.00;44895;15005
0.00;44835;15017
0.00;44511;15029
0.00;44602;15040
0.00;44842;15052
0.00;44864;15064
0.00;44886;15076
0.00;45061;15087
0.00;45060;15099
0.00;45498;15111
0.00;46146;15123
0.00;46653;15134
0.00;47361;15146
0.00;47484;15161
0.00;47149;15170
0.00;46956;15181
0.00;47153;15193
0.00;47540;15205
0.00;47901;15216
0.00;48447;15228
0.00;48992;15240
0.00;49240;15252
0.00;48843;15263
0.00;48119;15275
0.00;47755;15287
0.00;47639;15299
0.00;47253;15310
0.00;47082;15322
0.00;46872;15334
0.00;46238;15346
0.00;45640;15357
0.00;45285;15369
0.00;44802;15381
0.00;44716;15392
0.00;45295;15404
0.00;46224;15416
0.00;47348;15428
0.00;48212;15439
0.00;48439;15451
0.00;48414;15463
0.00;48603;15475
0.00;49061;15486
0.00;49518;15498
0.00;49877;15510
0.00;50351;15522
0.00;50943;15533
0.00;51700;15545
0.00;52287;15557
0.00;52473;15569
0.00;52213;15580
0.00;51915;15592
0.00;51259;15604
0.00;50206;15615
0.00;48528;15627
0.00;46623;15639
0.00;44793;15651
0.00;43116;15662
0.00;41717;15674
0.00;40600;15686
0.00;39724;15698
0.00;39028;15709
0.00;38271;15721
0.00;37569;15733
0.00;36977;15745
0.00;36403;15759
0.00;35770;15768
0.00;34913;15780
0.00;34176;15791
0.00;33748;15803
0.00;33630;15815
0.00;33797;15830
0.00;34162;15838
0.00;34832;15850
0.00;35846;15862
0.00;36608;15874
0.00;37154;15885
0.00;37330;15897
0.00;37645;15909
0.00;37572;15921
0.00;37451;15932
0.00;37597;15944
0.00;38050;15956
0.00;38681;15967
0.00;39860;15979
0.00;41560;15991
0.00;43540;16003
0.00;45444;16014
0.00;47441;16026
0.00;49448;16038
0.00;51220;16050
0.00;52734;16061
0.00;53385;16073
0.00;53574;16085
0.00;53426;16097
0.00;52949;16108
0.00;52710;16120
0.00;52926;16132
0.00;53681;16143
0.00;54813;16159
0.00;55515;16167
0.00;55268;16179
0.00;54352;16190
0.00;52511;16202
0.00;50799;16214
0.00;49330;16226
0.00;47808;16237
0.00;46882;16249
0.00;46447;16261
0.00;46340;16273
0.00;46366;16284
0.00;47037;16296
0.00;47817;16308
0.00;48243;16319
0.00;48519;16331
0.00;48352;16343
0.00;47791;16355
0.00;47603;16366
0.00;47724;16378
0.00;48097;16390
0.00;48476;16402
0.00;48798;16413
0.00;48905;16425
0.00;48784;16437
0.00;48871;16449
0.00;49012;16460
0.00;48924;16472
0.00;48978;16484
0.00;49094;16496
0.00;49109;16507
0.00;49407;16519
0.00;49776;16531
0.00;49904;16542
0.00;50447;16554
0.00;51113;16566
0.00;51804;16578
0.00;52091;16589
0.00;51968;16601
0.00;51370;16613
0.00;51004;16625
0.00;51031;16636
0.00;51356;16648
0.00;51861;16660
0.00;52476;16672
0.00;53091;16683
0.00;53515;16695
0.00;53449;16707
0.00;53238;16718
0.00;53140;16730
0.00;53104;16742
0.00;53378;16754
0.00;53516;16765
0.00;53560;16777
0.00;53435;16789
0.00;53017;16801
0.00;52976;16812
0.00;52994;16828
0.00;52814;16836
0.00;52670;16848
0.00;52558;16859
0.00;52520;16871
0.00;52582;16883
0.00;52632;16894
0.00;53038;16906
0.00;53768;16918
0.00;54867;16930
0.00;55923;16941
0.00;57003;16953
0.00;58028;16965
0.00;59406;16977
0.00;60736;16988
0.00;61890;17000
0.00;63142;17012
0.00;64309;17024
0.00;65397;17035
0.00;66341;17047
0.00;66683;17059
0.00;66712;17071
0.00;66931;17082
0.00;67336;17094
0.00;67560;17106
0.00;67850;17117
0.00;67756;17129
0.00;67106;17141
0.00;66221;17153
0.00;65379;17164
0.00;65021;17176
0.00;65095;17188
0.00;65045;17200
0.00;64754;17211
0.00;64139;17223
0.00;63487;17235
0.00;63102;17247
0.00;63155;17258
0.00;63243;17270
0.00;63356;17282
0.00;63115;17293
0.00;62704;17305
0.00;62085;17317
0.00;61009;17329
0.00;60045;17340
0.00;59457;17352
0.00;58878;17364
0.00;58215;17376
0.00;57499;17387
0.00;57050;17399
0.00;56842;17411
0.00;56524;17423
0.00;56630;17434
0.00;56941;17446
0.00;57144;17458
0.00;57558;17470
0.00;57955;17481
0.00;58554;17497
0.00;59237;17505
0.00;59883;17516
0.00;60692;17528
0.00;61723;17540
0.00;62781;17552
0.00;63752;17563
0.00;64926;17575
0.00;65832;17587
0.00;66882;17599
0.00;67732;17610
0.00;68441;17622
0.00;68752;17634
0.00;68702;17646
0.00;68299;17657
0.00;68131;17669
0.00;68132;17681
0.00;68249;17693
0.00;67979;17704
0.00;67451;17716
0.00;66898;17728
0.00;66152;17739
0.00;65329;17751
0.00;64605;17763
0.00;63906;17775
0.00;63254;17786
0.00;62773;17798
0.00;62347;17810
0.00;62023;17822
0.00;61894;17833
0.00;61805;17845
0.00;61687;17857
0.00;61680;17868
0.00;61697;17880
0.00;62191;17892
0.00;62987;17904
0.00;63885;17915
0.00;64858;17927
0.00;65349;17939
0.00;65670;17951
0.00;66130;17962
0.00;67247;17974
0.00;68684;17986
0.00;70333;17998
0.00;71865;18009
0.00;72922;18021
0.00;73757;18033
0.00;74373;18045
0.00;74813;18056
0.00;75343;18068
0.00;75704;18080
0.00;76037;18091
0.00;76376;18103
0.00;76806;18115
0.00;77512;18127
0.00;77862;18138
0.00;77963;18150
0.00;78118;18166
0.00;78667;18174
0.00;79390;18185
0.00;79948;18197
0.00;80164;18209
0.00;78348;18273
0.00;78035;18283
0.00;77993;18291
0.00;77947;18303
0.00;78176;18314
0.00;78261;18326
0.00;78475;18338
0.00;78814;18350
0.00;79212;18361
0.00;79729;18373
0.00;80032;18385
0.00;80316;18397
0.00;80481;18408
0.00;80253;18420
0.00;80368;18432
0.00;80722;18444
0.00;81021;18455
0.00;81111;18467
0.00;81097;18479
0.00;81215;18491
0.00;81627;18502
0.00;82082;18514
0.00;82275;18526
0.00;82538;18537
0.00;82678;18552
0.00;82472;18561
0.00;82458;18573
0.00;82661;18584
0.00;83138;18596
0.00;83383;18608
0.00;83238;18620
0.00;83069;18631
0.00;82742;18643
0.00;82241;18658
0.00;81405;18666
0.00;80584;18678
0.00;79829;18690
0.00;79188;18702
0.00;78628;18713
0.00;78085;18725
0.00;77682;18737
0.00;77279;18749
0.00;77002;18760
0.00;77015;18772
0.00;76875;18784
0.00;76770;18796
0.00;76826;18807
0.00;76938;18819
0.00;76984;18831
0.00;77299;18842
0.00;77351;18854
0.00;77455;18866
0.00;77580;18881
0.00;77761;18889
0.00;78260;18901
0.00;78808;18913
0.00;78690;18925
0.00;78583;18936
0.00;78190;18948
0.00;77408;18960
0.00;76377;18972
0.00;75632;18983
0.00;74749;18995
0.00;74056;19007
0.00;73189;19019
0.00;72417;19030
0.00;71567;19042
0.00;70955;19054
0.00;70291;19066
0.00;69634;19077
0.00;68921;19089
0.00;68171;19101
0.00;67008;19112
0.00;66066;19124
0.00;65724;19136
0.00;65685;19148
0.00;65496;19159
0.00;65300;19171
0.00;65257;19183
0.00;65111;19195
0.00;65143;19210
0.00;65005;19218
0.00;65021;19230
0.00;64955;19242
0.00;65028;19253
0.00;65548;19265
0.00;66003;19277
0.00;66578;19289
0.00;66984;19300
0.00;67311;19312
0.00;67034;19324
0.00;66710;19335
0.00;66390;19347
0.00;66126;19359
0.00;65850;19371
0.00;65831;19382
0.00;65644;19394
0.00;65597;19406
0.00;65555;19418
0.00;65318;19429
0.00;64741;19441
0.00;64034;19453
0.00;63694;19464
0.00;63487;19476
0.00;63081;19488
0.00;62927;19500
0.00;62754;19511
0.00;62833;19523
0.00;63525;19535
0.00;64491;19547
0.00;65333;19558
0.00;66131;19570
0.00;66448;19582
0.00;66739;19594
0.00;67085;19605
0.00;67379;19617
0.00;67696;19629
0.00;67808;19641
0.00;67622;19652
0.00;67442;19664
0.00;66932;19676
0.00;66216;19687
0.00;65525;19699
0.00;64838;19711
0.00;64140;19723
0.00;63028;19734
0.00;61939;19746
0.00;61287;19758
0.00;60895;19770
0.00;60622;19781
0.00;60107;19793
0.00;59057;19805
0.00;57799;19817
0.00;56684;19828
0.00;55547;19840
0.00;54300;19852
0.00;53043;19864
0.00;51618;19879
0.00;49754;19887
0.00;47866;19899
0.00;46373;19910
0.00;44951;19922
0.00;44055;19934
0.00;43602;19946
0.00;43450;19957
0.00;43154;19969
0.00;42477;19981
0.00;41897;19993
0.00;41118;20004
0.00;40044;20016
0.00;39063;20028
0.00;38114;20040
0.00;37271;20051
0.00;36861;20063
0.00;36410;20075
0.00;35976;20086
0.00;35605;20098
0.00;35371;20110
0.00;34822;20122
0.00;34200;20133
0.00;33343;20145
0.00;32516;20157
0.00;31586;20169
0.00;30828;20180
0.00;30307;20192
0.00;30250;20204
0.00;30717;20216
0.00;31107;20227
0.00;31466;20239
0.00;31728;20251
0.00;32207;20262
0.00;32631;20274
0.00;32894;20286
0.00;32836;20298
0.00;32816;20309
0.00;32418;20321
0.00;31615;20333
0.00;30891;20345
0.00;30381;20356
0.00;29824;20368
0.00;29618;20380
0.00;29339;20392
0.00;28832;20403
0.00;28214;20415
0.00;27520;20427
0.00;26782;20439
0.00;25839;20450
0.00;24817;20462
0.00;23917;20474
0.00;22949;20485
0.00;22343;20497
0.00;22113;20509
0.00;21931;20521
0.00;21765;20532
0.00;22127;20548
0.00;23285;20556
0.00;24922;20568
0.00;26437;20579
0.00;27801;20591
0.00;28879;20603
0.00;29694;20615
0.00;30334;20626
0.00;30750;20638
0.00;31116;20650
0.00;31383;20662
0.00;31841;20673
0.00;32888;20685
0.00;34629;20697
0.00;37027;20709
0.00;39445;20720
0.00;41451;20732
0.00;43062;20744
0.00;44607;20755
0.00;46105;20767
0.00;47684;20779
0.00;49513;20791
0.00;51113;20802
0.00;52595;20814
0.00;54024;20826
0.00;55766;20837
0.00;57762;20849
0.00;59836;20861
0.00;61806;20873
0.00;63487;20884
0.00;64736;20896
0.00;65440;20908
0.00;65653;20920
0.00;65147;20931
0.00;64297;20943
0.00;63737;20955
0.00;63677;20967
0.00;63875;20978
0.00;64210;20990
0.00;64419;21002
0.00;65006;21014
0.00;66091;21025
0.00;67032;21037
0.00;67612;21049
0.00;68183;21060
0.00;68235;21072
0.00;68233;21084
0.00;68198;21096
0.00;67917;21107
0.00;67519;21119
0.00;67311;21131
0.00;67399;21143
0.00;67787;21154
0.00;68037;21166
0.00;68103;21178
0.00;68059;21190
0.00;67824;21201
0.00;67420;21217
0.00;66880;21225
0.00;66340;21237
0.00;65656;21248
0.00;64651;21260
0.00;63596;21272
0.00;62204;21283
0.00;61059;21295
0.00;60000;21307
0.00;59443;21319
0.00;59481;21330
0.00;59688;21342
0.00;59972;21354
0.00;60291;21366
0.00;60365;21377
0.00;59854;21389
0.00;59150;21401
0.00;59524;21413
0.00;60526;21424
0.00;61663;21436
0.00;62581;21448
0.00;63108;21460
0.00;63252;21471
0.00;62808;21483
0.00;61728;21495
0.00;60561;21506
0.00;59702;21521
0.00;58880;21530
0.00;58206;21542
0.00;58069;21553
0.00;58062;21565
0.00;57836;21577
0.00;57602;21589
0.00;57058;21600
0.00;56448;21612
0.00;56339;21624
0.00;56613;21635
0.00;57260;21647
0.00;57991;21659
0.00;58693;21671
0.00;59502;21682
0.00;60140;21694
0.00;60415;21706
0.00;60875;21718
0.00;61220;21729
0.00;61135;21741
0.00;60978;21753
0.00;61139;21765
0.00;61355;21776
0.00;61333;21788
0.00;62248;21852
0.00;62356;21862
0.00;62359;21870
0.00;62416;21882
0.00;62387;21894
0.00;62274;21905
0.00;62625;21917
0.00;63094;21933
0.00;63733;21941
0.00;64305;21952
0.00;64579;21964
0.00;64960;21976
0.00;64989;21988
0.00;64600;21999
0.00;63975;22011
0.00;63507;22023
0.00;63421;22035
0.00;63760;22046
0.00;64151;22058
0.00;64423;22070
0.00;64580;22081
0.00;64674;22093
0.00;64560;22105
0.00;64307;22117
0.00;63884;22128
0.00;63185;22140
0.00;62841;22152
0.00;62792;22164
0.00;62780;22175
0.00;62694;22187
0.00;62337;22199
0.00;62063;22211
0.00;61337;22222
0.00;60479;22234
0.00;59830;22246
0.00;59505;22266
0.00;59833;22272
0.00;61212;22281
0.00;63340;22293
0.00;65163;22304
0.00;65934;22316
0.00;65097;22328
0.00;62901;22340
0.00;59888;22351
0.00;56595;22363
0.00;54305;22375
0.00;52868;22387
0.00;53087;22398
0.00;54637;22410
0.00;57055;22422
0.00;58578;22433
0.00;58231;22445
0.00;56261;22457
0.00;53667;22469
0.00;51408;22480
0.00;49882;22492
0.00;49077;22504
0.00;48850;22516
